Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD7913,13.04,Low Sugar,0.07,Fruits and Vegetables,166.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3935.01
FD4583,12.52,Low Sugar,0.042,Fruits and Vegetables,115.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2779.81
FD7478,11.38,Low Sugar,0.025,Fruits and Vegetables,136.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,2957.77
DR1426,17.01,Low Sugar,0.104,Soft Drinks,174.86,OUT003,1999,Medium,Tier 1,Departmental Store,5007.12
FD6208,12.12,Regular,0.024,Frozen Foods,153.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3460.62
FD6845,14.13,Low Sugar,0.022,Baking Goods,144.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3728.31
FD6499,10.45,Low Sugar,0.058,Baking Goods,138.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,2779.67
FD7222,12.9,Low Sugar,0.12,Canned,124.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3037.88
FD4853,13.17,Low Sugar,0.085,Snack Foods,147.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3576.32
FD400,14.27,Regular,0.216,Meat,183.87,OUT001,1987,High,Tier 2,Supermarket Type1,4832.12
FD321,15.12,Low Sugar,0.143,Fruits and Vegetables,132.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,2562.14
FD5691,12.52,Low Sugar,0.128,Snack Foods,136.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3205.5
FD4714,13.68,Regular,0.02,Snack Foods,145.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3658.17
FD8613,10.57,Low Sugar,0.048,Snack Foods,79.52,OUT002,1998,Small,Tier 3,Food Mart,1601.81
FD4472,13.76,Low Sugar,0.037,Frozen Foods,116.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3082.26
FD7796,12.79,Low Sugar,0.049,Fruits and Vegetables,161.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3788.51
NC5127,12.29,No Sugar,0.061,Others,95.98,OUT001,1987,High,Tier 2,Supermarket Type1,2327.53
FD5570,14.25,Regular,0.076,Baking Goods,158.34,OUT001,1987,High,Tier 2,Supermarket Type1,4046.16
FD267,8.9,Low Sugar,0.021,Breakfast,98.71,OUT002,1998,Small,Tier 3,Food Mart,721.25
FD7271,15.35,Low Sugar,0.067,Frozen Foods,132.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3758.85
NC3842,11.91,No Sugar,0.052,Household,139.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3130.11
FD5504,14.53,Low Sugar,0.171,Frozen Foods,148.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3908.32
NC2190,14.24,No Sugar,0.024,Health and Hygiene,124.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3356.53
FD5898,11.33,Regular,0.043,Dairy,121.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,2630.34
FD3343,14.61,Regular,0.039,Frozen Foods,188.81,OUT001,1987,High,Tier 2,Supermarket Type1,4751.13
FD8433,11.1,Low Sugar,0.082,Fruits and Vegetables,92.2,OUT002,1998,Small,Tier 3,Food Mart,1980.24
FD4156,14.67,Regular,0.022,Frozen Foods,149.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3960.08
NC2046,10.71,No Sugar,0.082,Household,136.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,2807.33
FD2372,14.91,Regular,0.089,Fruits and Vegetables,146.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,3951.49
FD7038,14.73,Regular,0.069,Dairy,157.99,OUT001,1987,High,Tier 2,Supermarket Type1,4146.36
FD2175,8.59,Low Sugar,0.096,Snack Foods,92.6,OUT002,1998,Small,Tier 3,Food Mart,1421.24
FD6158,13.24,Low Sugar,0.039,Seafood,156.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3768.82
FD8151,10.26,Regular,0.034,Snack Foods,138.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,2747.46
FD4857,17.16,Low Sugar,0.089,Snack Foods,151.41,OUT001,1987,High,Tier 2,Supermarket Type1,4561.96
FD6838,10.81,Low Sugar,0.138,Seafood,161.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3340.89
DR8057,11.81,Low Sugar,0.045,Soft Drinks,138.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3086.34
FD7362,12.74,Low Sugar,0.05,Dairy,152.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,3580.76
FD3410,13.59,Low Sugar,0.038,Snack Foods,138.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3483.14
NC405,11.19,No Sugar,0.017,Household,122.73,OUT002,1998,Small,Tier 3,Food Mart,888.85
FD6652,8.12,Regular,0.038,Meat,167.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,2842.08
FD5222,11.94,Low Sugar,0.044,Fruits and Vegetables,142.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,3195.54
FD8748,12.43,Low Sugar,0.037,Fruits and Vegetables,137.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3207.57
FD1822,8.5,Regular,0.061,Fruits and Vegetables,176.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3120.48
FD4685,11.38,Low Sugar,0.007,Meat,84.18,OUT002,1998,Small,Tier 3,Food Mart,1879.76
FD3079,11.6,Low Sugar,0.061,Dairy,171.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3707.4
FD4680,11.04,Low Sugar,0.121,Fruits and Vegetables,142.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3003.75
FD6261,9.28,Regular,0.041,Frozen Foods,86.66,OUT002,1998,Small,Tier 3,Food Mart,1455.12
FD8641,10.94,Low Sugar,0.061,Frozen Foods,128.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,2686.68
FD7069,11.74,Low Sugar,0.077,Baking Goods,165.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3631.42
FD579,10.41,Regular,0.032,Baking Goods,189.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,2549.72
DR8705,14.06,Regular,0.047,Soft Drinks,160.08,OUT001,1987,High,Tier 2,Supermarket Type1,4039.29
NC220,12.08,No Sugar,0.021,Household,121.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,4782.44
DR4866,11.55,Low Sugar,0.042,Soft Drinks,129.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,2838.03
DR5880,10.84,Low Sugar,0.024,Soft Drinks,109.08,OUT002,1998,Small,Tier 3,Food Mart,2267.02
FD4475,16.44,Low Sugar,0.056,Frozen Foods,216.03,OUT003,1999,Medium,Tier 1,Departmental Store,5722.13
FD5993,14.07,Low Sugar,0.041,Baking Goods,181.33,OUT003,1999,Medium,Tier 1,Departmental Store,4475.39
DR325,11.33,Low Sugar,0.11,Soft Drinks,118.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,4769.42
FD8255,15.58,Low Sugar,0.044,Meat,198.22,OUT003,1999,Medium,Tier 1,Departmental Store,5162.33
FD3630,11.57,Regular,0.098,Fruits and Vegetables,186.72,OUT001,1987,High,Tier 2,Supermarket Type1,4019.65
FD85,16.15,Low Sugar,0.132,Meat,192.35,OUT002,1998,Small,Tier 3,Food Mart,1298.5
FD6636,9.95,Low Sugar,0.034,Snack Foods,149.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,2903.05
FD3064,13.95,Low Sugar,0.133,Breakfast,155.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3917.55
NC2344,11.47,No Sugar,0.129,Others,102.4,OUT002,1998,Small,Tier 3,Food Mart,2273.32
FD818,12.62,Low Sugar,0.028,Snack Foods,104.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,2578.65
FD119,13.48,Low Sugar,0.057,Snack Foods,109.65,OUT002,1998,Small,Tier 3,Food Mart,894.75
NC5516,13.16,No Sugar,0.125,Others,193.17,OUT001,1987,High,Tier 2,Supermarket Type1,4511.97
FD324,13.43,Low Sugar,0.14,Breakfast,141.86,OUT002,1998,Small,Tier 3,Food Mart,665.19
FD6609,10.75,Low Sugar,0.027,Baking Goods,144.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,2975.96
NC5677,10.78,No Sugar,0.018,Health and Hygiene,138.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,2857.3
FD5582,9.5,Low Sugar,0.156,Frozen Foods,147.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,2748.53
FD3564,12.78,Regular,0.076,Snack Foods,161.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3780.79
NC4779,15.03,No Sugar,0.061,Household,147.55,OUT001,1987,High,Tier 2,Supermarket Type1,4002.11
FD3579,10.79,Low Sugar,0.069,Fruits and Vegetables,164.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3394.44
FD916,11.58,Regular,0.122,Canned,163.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,3542.29
FD3215,11.69,Low Sugar,0.071,Fruits and Vegetables,153.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3361.82
FD3371,13.68,Regular,0.068,Dairy,193.19,OUT001,1987,High,Tier 2,Supermarket Type1,4631.08
FD6497,15.24,Low Sugar,0.099,Canned,188.53,OUT001,1987,High,Tier 2,Supermarket Type1,4886.53
NC4459,13.0,No Sugar,0.077,Household,136.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3322.54
DR7634,10.57,Low Sugar,0.027,Soft Drinks,199.48,OUT001,1987,High,Tier 2,Supermarket Type1,4054.86
NC1028,13.37,No Sugar,0.053,Health and Hygiene,174.51,OUT001,1987,High,Tier 2,Supermarket Type1,4178.6
FD6629,16.69,Low Sugar,0.083,Frozen Foods,200.25,OUT003,1999,Medium,Tier 1,Departmental Store,5455.22
FD5121,10.85,Low Sugar,0.049,Dairy,141.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,2923.89
FD2911,9.2,Regular,0.093,Fruits and Vegetables,102.51,OUT002,1998,Small,Tier 3,Food Mart,1762.42
FD5456,11.13,Regular,0.117,Snack Foods,131.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,2795.96
FD4166,16.72,Regular,0.128,Canned,160.17,OUT001,1987,High,Tier 2,Supermarket Type1,4642.35
FD3389,11.11,Low Sugar,0.029,Snack Foods,165.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3477.51
FD1207,12.04,Low Sugar,0.185,Snack Foods,114.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2656.24
DR2750,11.74,Low Sugar,0.062,Hard Drinks,103.63,OUT001,1987,High,Tier 2,Supermarket Type1,2357.91
NC1229,11.77,No Sugar,0.168,Health and Hygiene,145.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3216.55
FD2984,15.06,Low Sugar,0.12,Dairy,163.79,OUT003,1999,Medium,Tier 1,Departmental Store,4340.25
FD5878,12.16,Low Sugar,0.034,Fruits and Vegetables,156.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3529.72
FD5546,13.36,Regular,0.06,Fruits and Vegetables,143.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3548.21
FD8680,13.45,Low Sugar,0.115,Snack Foods,169.46,OUT001,1987,High,Tier 2,Supermarket Type1,4092.84
FD7589,12.08,Low Sugar,0.076,Baking Goods,168.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3767.34
FD6606,17.15,Low Sugar,0.077,Fruits and Vegetables,170.33,OUT003,1999,Medium,Tier 1,Departmental Store,4946.17
FD5149,15.17,Low Sugar,0.164,Meat,146.39,OUT001,1987,High,Tier 2,Supermarket Type1,4009.52
FD5376,15.07,Low Sugar,0.089,Seafood,180.86,OUT001,1987,High,Tier 2,Supermarket Type1,4692.82
NC5059,15.75,No Sugar,0.043,Household,128.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3780.15
FD2094,10.34,Regular,0.015,Snack Foods,167.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3343.49
FD5821,10.36,Regular,0.035,Fruits and Vegetables,182.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3665.46
FD4465,10.03,Regular,0.205,Baking Goods,166.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3268.65
FD2517,13.16,Regular,0.009,Fruits and Vegetables,190.23,OUT003,1999,Medium,Tier 1,Departmental Store,4452.53
NC1071,10.74,No Sugar,0.173,Household,138.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,2839.53
FD4911,11.43,Low Sugar,0.128,Snack Foods,147.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3195.16
NC4660,12.55,No Sugar,0.119,Household,101.29,OUT001,1987,High,Tier 2,Supermarket Type1,2493.33
FD4380,15.34,Low Sugar,0.069,Fruits and Vegetables,144.22,OUT001,1987,High,Tier 2,Supermarket Type1,4002.72
FD4981,13.93,Low Sugar,0.021,Frozen Foods,200.09,OUT001,1987,High,Tier 2,Supermarket Type1,4827.94
FD1734,13.58,Low Sugar,0.11,Snack Foods,108.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2870.36
FD8223,12.51,Regular,0.153,Dairy,142.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3337.19
FD5471,14.51,Regular,0.111,Dairy,118.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3289.17
FD5786,12.59,Regular,0.057,Baking Goods,208.93,OUT001,1987,High,Tier 2,Supermarket Type1,4706.24
FD1652,11.84,Low Sugar,0.081,Canned,160.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3539.38
DR124,12.52,Low Sugar,0.074,Soft Drinks,217.86,OUT002,1998,Small,Tier 3,Food Mart,539.96
DR131,12.57,Low Sugar,0.036,Soft Drinks,136.27,OUT002,1998,Small,Tier 3,Food Mart,1124.44
FD8541,13.06,Regular,0.055,Frozen Foods,152.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3658.47
FD7639,14.23,Low Sugar,0.065,Starchy Foods,114.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3143.33
DR3683,13.92,Regular,0.024,Soft Drinks,132.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3433.38
NC5836,14.31,No Sugar,0.079,Health and Hygiene,154.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,3971.9
NC8118,11.76,No Sugar,0.035,Health and Hygiene,119.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2695.4
FD928,12.38,Low Sugar,0.16,Frozen Foods,154.0,OUT004,2009,Medium,Tier 2,Supermarket Type2,3533.32
FD5337,10.93,Low Sugar,0.082,Baking Goods,116.53,OUT001,1987,High,Tier 2,Supermarket Type1,2440.68
FD3922,10.84,Low Sugar,0.025,Snack Foods,140.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,2911.41
FD7094,11.73,Low Sugar,0.011,Canned,164.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3598.39
FD8408,12.76,Regular,0.021,Breads,139.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3325.15
FD5857,13.81,Low Sugar,0.174,Canned,137.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3517.41
FD5293,12.87,Low Sugar,0.09,Dairy,168.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3933.99
FD4931,9.83,Regular,0.039,Snack Foods,122.63,OUT001,1987,High,Tier 2,Supermarket Type1,2316.27
FD1359,8.05,Regular,0.047,Dairy,101.95,OUT002,1998,Small,Tier 3,Food Mart,1491.71
FD3640,12.15,Regular,0.105,Baking Goods,140.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3209.9
FD7488,13.56,Low Sugar,0.039,Canned,161.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3948.08
DR6476,16.06,Low Sugar,0.106,Hard Drinks,169.48,OUT001,1987,High,Tier 2,Supermarket Type1,4682.36
FD7791,10.7,Regular,0.04,Snack Foods,183.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3753.25
FD3646,12.2,Low Sugar,0.051,Frozen Foods,131.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3029.69
NC6912,10.04,No Sugar,0.042,Household,119.11,OUT002,1998,Small,Tier 3,Food Mart,2292.63
FD8610,11.12,Regular,0.061,Dairy,141.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2989.82
FD5470,15.42,Low Sugar,0.205,Dairy,166.32,OUT003,1999,Medium,Tier 1,Departmental Store,4473.53
FD3762,15.63,Regular,0.274,Dairy,136.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3920.1
FD2196,13.6,Low Sugar,0.08,Snack Foods,127.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3271.17
FD6855,9.35,Regular,0.04,Fruits and Vegetables,99.2,OUT002,1998,Small,Tier 3,Food Mart,1729.21
FD4735,13.3,Low Sugar,0.054,Breads,157.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3806.03
FD736,14.75,Low Sugar,0.027,Seafood,135.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3693.34
FD8143,14.72,Low Sugar,0.115,Baking Goods,154.67,OUT001,1987,High,Tier 2,Supermarket Type1,4077.18
FD8136,13.48,Low Sugar,0.03,Meat,202.54,OUT001,1987,High,Tier 2,Supermarket Type1,4775.56
FD4666,13.44,Regular,0.045,Fruits and Vegetables,146.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3617.14
DR3850,9.34,Regular,0.035,Hard Drinks,127.3,OUT001,1987,High,Tier 2,Supermarket Type1,2300.68
FD4487,14.45,Low Sugar,0.076,Snack Foods,152.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3978.6
FD240,13.48,Low Sugar,0.066,Dairy,155.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2703.72
FD6573,13.18,Low Sugar,0.018,Starchy Foods,158.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3799.91
FD5243,9.9,Low Sugar,0.036,Snack Foods,97.0,OUT002,1998,Small,Tier 3,Food Mart,1806.51
NC1728,11.8,No Sugar,0.083,Health and Hygiene,127.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,2854.87
NC6246,12.27,No Sugar,0.066,Household,218.89,OUT001,1987,High,Tier 2,Supermarket Type1,4836.67
FD5050,14.36,Low Sugar,0.035,Snack Foods,157.28,OUT001,1987,High,Tier 2,Supermarket Type1,4048.37
FD3698,11.72,Regular,0.09,Dairy,144.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3196.44
NC7623,11.79,No Sugar,0.11,Health and Hygiene,175.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3841.67
FD4237,14.29,Low Sugar,0.159,Snack Foods,172.78,OUT003,1999,Medium,Tier 1,Departmental Store,4349.84
FD1819,12.65,Low Sugar,0.072,Frozen Foods,201.52,OUT001,1987,High,Tier 2,Supermarket Type1,4567.86
FD7297,12.03,Regular,0.006,Snack Foods,143.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3243.86
NC3635,13.73,No Sugar,0.015,Health and Hygiene,100.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,2746.16
FD2490,12.99,Low Sugar,0.007,Dairy,110.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2773.61
FD7598,12.72,Regular,0.054,Snack Foods,186.18,OUT003,1999,Medium,Tier 1,Departmental Store,4269.08
DR1346,15.27,Low Sugar,0.076,Soft Drinks,145.34,OUT001,1987,High,Tier 2,Supermarket Type1,4010.34
FD4238,12.21,Low Sugar,0.045,Frozen Foods,132.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3065.05
FD5560,10.78,Low Sugar,0.073,Canned,197.63,OUT001,1987,High,Tier 2,Supermarket Type1,4066.4
NC6533,9.92,No Sugar,0.071,Household,100.6,OUT002,1998,Small,Tier 3,Food Mart,1885.63
FD135,15.37,Low Sugar,0.13,Canned,99.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,4332.15
FD2463,11.66,Low Sugar,0.047,Meat,188.95,OUT001,1987,High,Tier 2,Supermarket Type1,4086.72
FD3328,10.65,Regular,0.132,Frozen Foods,156.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3199.93
FD1745,16.09,Regular,0.019,Meat,182.14,OUT003,1999,Medium,Tier 1,Departmental Store,4949.46
FD8382,11.69,Regular,0.079,Baking Goods,125.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2804.18
FD363,12.72,Regular,0.022,Breads,187.9,OUT001,1987,High,Tier 2,Supermarket Type1,4920.35
FD377,13.84,Low Sugar,0.013,Meat,175.33,OUT001,1987,High,Tier 2,Supermarket Type1,3376.87
FD7092,7.3,Low Sugar,0.041,Dairy,125.09,OUT002,1998,Small,Tier 3,Food Mart,1795.0
FD532,15.31,Low Sugar,0.143,Meat,203.02,OUT002,1998,Small,Tier 3,Food Mart,1472.54
FD3015,14.81,Low Sugar,0.104,Snack Foods,128.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3552.67
NC2098,12.93,No Sugar,0.018,Health and Hygiene,167.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3944.2
FD1448,15.04,Low Sugar,0.104,Snack Foods,118.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3410.45
NC3365,10.73,No Sugar,0.016,Health and Hygiene,159.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3270.54
NC7089,10.65,No Sugar,0.039,Health and Hygiene,123.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2509.09
FD4477,14.09,Regular,0.016,Frozen Foods,147.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3780.56
FD594,12.2,Low Sugar,0.038,Dairy,122.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2686.72
FD6898,13.01,Low Sugar,0.119,Snack Foods,150.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3611.95
FD7027,11.35,Low Sugar,0.111,Baking Goods,90.63,OUT002,1998,Small,Tier 3,Food Mart,2004.7
FD3458,16.26,Low Sugar,0.016,Meat,145.76,OUT003,1999,Medium,Tier 1,Departmental Store,4242.26
NC4407,11.15,No Sugar,0.013,Household,169.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3570.85
NC8148,10.78,No Sugar,0.16,Health and Hygiene,127.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,2625.26
FD1596,9.49,Low Sugar,0.064,Frozen Foods,153.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,2872.32
FD2565,14.3,Regular,0.065,Fruits and Vegetables,161.73,OUT001,1987,High,Tier 2,Supermarket Type1,4127.09
FD3430,11.62,Low Sugar,0.063,Snack Foods,146.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3216.61
FD3988,8.58,Low Sugar,0.031,Frozen Foods,126.4,OUT002,1998,Small,Tier 3,Food Mart,2110.35
NC7918,14.11,No Sugar,0.014,Household,138.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3604.85
FD2635,12.56,reg,0.066,Frozen Foods,146.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,3415.96
DR7954,16.34,Regular,0.079,Hard Drinks,171.56,OUT001,1987,High,Tier 2,Supermarket Type1,4788.07
FD1645,13.19,Low Sugar,0.047,Dairy,113.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2892.56
DR8240,13.28,Low Sugar,0.024,Soft Drinks,148.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3632.12
FD1100,10.72,Regular,0.129,Dairy,106.39,OUT002,1998,Small,Tier 3,Food Mart,2185.42
FD6723,11.06,Regular,0.031,Dairy,160.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3367.83
FD1594,13.11,Low Sugar,0.088,Canned,133.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3272.94
FD498,12.76,Low Sugar,0.11,Snack Foods,147.75,OUT003,1999,Medium,Tier 1,Departmental Store,6598.51
NC5304,12.12,No Sugar,0.076,Household,117.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2733.98
FD1801,13.77,Regular,0.021,Breakfast,134.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3446.08
FD4447,14.12,Low Sugar,0.126,Starchy Foods,157.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3996.49
FD1552,9.6,Regular,0.042,Fruits and Vegetables,123.66,OUT002,1998,Small,Tier 3,Food Mart,2284.46
NC365,12.35,No Sugar,0.025,Health and Hygiene,151.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,5119.47
FD6332,11.34,Low Sugar,0.07,Meat,105.65,OUT001,1987,High,Tier 2,Supermarket Type1,2309.55
DR8095,13.22,Low Sugar,0.05,Hard Drinks,148.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3618.86
NC886,12.34,No Sugar,0.034,Health and Hygiene,95.69,OUT001,1987,High,Tier 2,Supermarket Type1,2332.78
FD5330,14.29,Regular,0.124,Fruits and Vegetables,201.74,OUT001,1987,High,Tier 2,Supermarket Type1,4943.48
FD7912,13.92,Regular,0.086,Frozen Foods,162.85,OUT001,1987,High,Tier 2,Supermarket Type1,4062.97
FD8534,14.12,Low Sugar,0.129,Baking Goods,160.41,OUT001,1987,High,Tier 2,Supermarket Type1,4058.56
FD887,14.96,Regular,0.021,Meat,195.73,OUT001,1987,High,Tier 2,Supermarket Type1,4970.29
FD7239,10.4,Low Sugar,0.064,Fruits and Vegetables,129.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,2583.48
NC466,12.56,No Sugar,0.042,Household,141.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,4922.38
FD5037,11.12,Low Sugar,0.124,Snack Foods,104.86,OUT002,1998,Small,Tier 3,Food Mart,2244.64
FD8685,15.3,Low Sugar,0.024,Snack Foods,144.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3995.36
NC4109,11.89,No Sugar,0.061,Health and Hygiene,188.17,OUT001,1987,High,Tier 2,Supermarket Type1,4122.94
FD3545,12.33,Low Sugar,0.053,Fruits and Vegetables,86.72,OUT002,1998,Small,Tier 3,Food Mart,2146.46
FD3183,12.18,Low Sugar,0.107,Snack Foods,162.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3673.43
FD6442,14.72,Regular,0.052,Canned,160.76,OUT003,1999,Medium,Tier 1,Departmental Store,4200.52
FD8726,15.77,Low Sugar,0.044,Dairy,155.23,OUT003,1999,Medium,Tier 1,Departmental Store,4324.91
DR8124,14.56,Low Sugar,0.038,Hard Drinks,178.4,OUT001,1987,High,Tier 2,Supermarket Type1,4525.69
FD503,13.88,Low Sugar,0.032,Canned,177.26,OUT001,1987,High,Tier 2,Supermarket Type1,2849.93
FD2816,7.7,Regular,0.038,Fruits and Vegetables,98.13,OUT002,1998,Small,Tier 3,Food Mart,1334.13
FD7662,7.33,Low Sugar,0.183,Canned,107.44,OUT002,1998,Small,Tier 3,Food Mart,1440.64
FD4837,8.36,reg,0.077,Dairy,111.56,OUT002,1998,Small,Tier 3,Food Mart,1757.87
FD1570,10.89,Regular,0.037,Fruits and Vegetables,124.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,2591.5
DR8562,14.36,Regular,0.012,Soft Drinks,128.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3451.9
FD6973,14.55,Low Sugar,0.205,Seafood,167.45,OUT003,1999,Medium,Tier 1,Departmental Store,4298.83
FD8219,14.82,Low Sugar,0.011,Breads,131.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3633.51
FD7567,14.09,Low Sugar,0.08,Baking Goods,137.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3590.81
